,sents,labels
637,trehundrede og seksoghalvfems syvhundrede og tretten,1
638,tohundrede og treds ethundrede og enogtreds,1
639,femogtredive syvhundrede og enoghalvtreds,1
640,tohundrede og tredive,0
641,ottehundrede og syvoghalvtreds firehundrede og tyve,1
642,sekshundrede og tyve femhundrede og enogtyve,1
643,femhundrede og otteoghalvfjerds tohundrede og seks,1
644,ottehundrede og syvogtreds,0
645,ethundrede og toogtredive nihundrede og treogtredive,1
646,firehundrede og tooghalvfems,0
647,trehundrede og toogfyrre femhundrede og nioghalvfems,1
648,halvfjerds firehundrede og tooghalvtreds,1
649,halvfems femhundrede og toogfyrre,1
650,syvogtyve nihundrede og firs,1
651,ottehundrede og sytten syvhundrede og tooghalvfems,1
652,ethundrede og fireoghalvtreds tohundrede og tretten,1
653,ottehundrede og seksoghalvfjerds,0
654,sekshundrede og toogtyve,0
655,tohundrede og otte tyve,1
656,ottehundrede og ni nihundrede og enogtredive,1
657,syvogfyrre,0
658,nihundrede og ni,0
659,ottehundrede og fyrre,0
660,femhundrede og seksogfyrre tohundrede og niogtreds,1
661,ottehundrede og niogtreds ottehundrede og to,1
662,tohundrede og seksogtyve trehundrede og treogfirs,1
663,ethundrede og femten nihundrede og enogtreds,1
664,syvhundrede og fjorten trehundrede og otteogfyrre,1
665,nihundrede og femoghalvfems,0
666,femhundrede og niogtredive,0
667,sekshundrede og otteoghalvfjerds fireoghalvtreds,1
668,ethundrede og fireoghalvfems trehundrede og toogfyrre,1
669,femhundrede og syvoghalvfjerds,0
670,sekshundrede og otteoghalvtreds sekshundrede og seksogtyve,1
671,firehundrede og enogtreds tohundrede og fireogtredive,1
672,femhundrede og treogtredive tohundrede og fireogfyrre,1
673,trehundrede og seksoghalvfjerds,0
674,trehundrede og femogtreds,0
675,tohundrede og fyrre,0
676,ottehundrede og seksogfyrre ethundrede og syvoghalvfjerds,1
677,ottehundrede og enoghalvtreds nihundrede og otteogtredive,1
678,syvogfyrre,0
679,tohundrede og enoghalvfems,0
680,syvhundrede og tooghalvfems ethundrede og tre,1
681,femhundrede og sytten trehundrede og syvoghalvtreds,1
682,firehundrede og seksogtredive trehundrede og seksoghalvfjerds,1
683,nihundrede og tredive trehundrede og seksogfirs,1
684,firehundrede og femoghalvtreds femhundrede og nioghalvfjerds,1
685,ottehundrede og seksogtreds trehundrede og seksoghalvtreds,1
686,ottehundrede og syv,0
687,sekshundrede og syvogfirs,0
688,ethundrede og niogtreds nihundrede og ti,1
689,ethundrede og treds,0
690,tohundrede og syvogtredive,0
691,tohundrede og treds ottehundrede og tyve,1
692,tohundrede og treogtreds,0
693,nihundrede og seksten,0
694,sekshundrede og ti,0
695,sekshundrede og tyve,0
696,ethundrede og tooghalvfems,0
697,enoghalvfjerds,0
698,syvoghalvfjerds treogfirs,1
699,fireoghalvfems,0
700,ottehundrede og nioghalvtreds,0
701,tohundrede og seks ottehundrede og enoghalvfjerds,1
702,seksogtyve,0
703,nihundrede og enogtreds tohundrede og treogtredive,1
704,ottehundrede og tooghalvtreds,0
705,nihundrede og nioghalvfems,0
706,firehundrede og fireogfyrre,0
707,femhundrede og treds,0
708,syvhundrede og fyrre,0
709,ethundrede og et syvhundrede og tretten,1
710,femhundrede og treoghalvfems sekshundrede og fjorten,1
711,ethundrede og otteoghalvfems,0
712,sekshundrede og syvogtredive,0
713,tohundrede og seksogtredive nihundrede og femoghalvfjerds,1
714,trehundrede og fireogfirs tohundrede og toogtredive,1
715,firehundrede og otte femhundrede og tredive,1
716,ottehundrede og enoghalvfems,0
717,sekshundrede og seksogtredive sekshundrede og toogtreds,1
718,firehundrede og fjorten ottehundrede og halvfjerds,1
719,firehundrede og to nihundrede og fem,1
720,treogfyrre,0
721,tohundrede og otteogtyve,0
722,syvhundrede og femogtreds tohundrede og femoghalvfjerds,1
723,nihundrede og otte nihundrede og toogtredive,1
724,sekshundrede og treoghalvtreds syvoghalvfems,1
725,ottehundrede og fireoghalvfjerds firehundrede og seksogfirs,1
726,nihundrede og halvtreds,0
727,ethundrede og enoghalvfems,0
728,tohundrede og fireogtyve,0
729,ottehundrede og femoghalvtreds ottehundrede og nioghalvfems,1
730,syvhundrede og enogtyve,0
731,firehundrede og treogtredive nihundrede og enogfyrre,1
732,trehundrede og treogfyrre femhundrede og treogfyrre,1
733,sekshundrede og seksogtyve tohundrede og otteogfyrre,1
734,nihundrede og seksoghalvfjerds,0
735,femhundrede og otteogtreds,0
736,fyrre ottehundrede og nioghalvtreds,1
737,tohundrede og enoghalvfjerds ethundrede og syvogfirs,1
738,tohundrede og fireogfirs nihundrede og halvfjerds,1
739,ottehundrede og treogtredive firehundrede og niogfirs,1
740,firehundrede og toogfyrre,0
741,firehundrede og otteogfirs,0
742,ethundrede og niogfirs,0
743,nihundrede og sytten,0
744,tohundrede og tooghalvtreds,0
745,ethundrede og nioghalvtreds ethundrede og niogfyrre,1
746,trehundrede og femogfirs,0
747,syvhundrede og fire,0
748,firehundrede og seksogtyve syvhundrede og toogtreds,1
749,sekshundrede og enoghalvfjerds femhundrede og tyve,1
750,femhundrede og toogfyrre,0
751,syvhundrede og syv,0
752,trehundrede og enoghalvfjerds,0
753,femhundrede og syvoghalvfems trehundrede og et,1
754,ethundrede og tyve,0
755,ethundrede og halvfems ethundrede og otte,1
756,femhundrede og treoghalvfjerds firehundrede og femogtredive,1
757,ottehundrede og toogfirs nihundrede og niogfirs,1
758,firehundrede og otteogfyrre,0
759,ottehundrede og halvfems tohundrede og firs,1
760,fireogtredive sytten,1
761,syvhundrede og enogfirs,0
762,femhundrede og ni sekshundrede og sytten,1
763,syvhundrede og otteogtredive,0
764,tohundrede og seks tohundrede og syvogfirs,1
765,fem sekshundrede og femoghalvfems,1
766,trehundrede og seksogtredive,0
767,nihundrede og niogfyrre,0
768,ottehundrede og fem,0
769,treoghalvfems firehundrede og syvogtyve,1
770,femhundrede og tretten,0
771,femhundrede og niogfyrre,0
772,trehundrede og femogfyrre femogfyrre,1
773,ottehundrede og fire nihundrede og fireogfyrre,1
774,firehundrede og treogtreds tohundrede og femoghalvfems,1
775,sekshundrede og halvfems sekshundrede og treds,1
776,syvhundrede og otteogtreds,0
777,femoghalvtreds,0
778,firehundrede og seksoghalvfjerds ottehundrede og otteogtreds,1
779,ottehundrede og seksogtredive,0
780,tohundrede og niogtreds,0
781,tohundrede og fire syvhundrede og fireogfirs,1
782,syvhundrede og femten sekshundrede og treds,1
783,nihundrede og otte firehundrede og otteogtredive,1
784,nihundrede og niogtyve firehundrede og femoghalvfjerds,1
785,tohundrede og otteoghalvfjerds,0
786,trehundrede og femogtreds nihundrede og syvogtreds,1
787,firehundrede og otteoghalvfjerds sekshundrede og enogtreds,1
788,syvogtreds,0
789,tohundrede og seksoghalvtreds,0
790,tohundrede og syv sekshundrede og otteogtyve,1
791,femhundrede og fyrre ottehundrede og enoghalvfems,1
792,nihundrede og femoghalvtreds tohundrede og tredive,1
793,femoghalvfjerds,0
794,ottehundrede og fireogtreds trehundrede og seksogtreds,1
795,trehundrede og femogfyrre,0
796,nihundrede og tooghalvtreds sekshundrede og otteogtreds,1
797,tohundrede og otteoghalvfjerds,0
798,trehundrede og femten trehundrede og seksogfirs,1
799,tohundrede og syvogtredive enogtyve,1
800,seksoghalvfems,0
801,fireoghalvtreds ottehundrede og otteoghalvfjerds,1
802,ethundrede og syvogtyve trehundrede og tolv,1
803,fireoghalvtreds,0
804,syvhundrede og nioghalvfjerds,0
805,nihundrede og otteogfirs femhundrede og toogtredive,1
806,femhundrede og otteogtredive ottehundrede og enogtredive,1
807,syvhundrede og toogfyrre,0
808,tohundrede og otte,0
809,ethundrede og tyve,0
810,ottehundrede og enogtyve,0
811,syvhundrede og enogtyve,0
812,tredive firehundrede og et,1
813,firehundrede og toogtredive ethundrede og fireoghalvfjerds,1
814,syvhundrede og femten ottehundrede og femoghalvtreds,1
815,treoghalvfjerds,0
816,femhundrede og niogtreds femhundrede og syvoghalvfems,1
817,syvhundrede firehundrede og fireoghalvfjerds,1
818,firehundrede og fireogfirs syvhundrede og tooghalvfems,1
819,femhundrede og fireogfirs,0
820,tohundrede og fyrre,0
821,femhundrede og nitten tohundrede og otteogtyve,1
822,nihundrede og enoghalvtreds femhundrede og otteogtreds,1
823,trehundrede og halvfems syvhundrede og femoghalvfjerds,1
824,syvhundrede og femoghalvtreds,0
825,ottehundrede og fyrre ottehundrede og syvogfyrre,1
826,trehundrede og tooghalvfems syvhundrede og syvogtyve,1
827,tohundrede og nioghalvtreds enogtreds,1
828,tohundrede og enogtyve,0
829,syvhundrede og halvtreds sekshundrede og seksogtyve,1
830,ottehundrede og tolv,0
831,nihundrede og otteogtreds,0
832,ottehundrede og femogtredive,0
833,tohundrede og otteoghalvtreds,0
834,sekshundrede og enogtreds,0
835,sekshundrede og niogfirs,0
836,femhundrede og fireoghalvfems,0
837,trehundrede og syvogtreds sekshundrede og firs,1
838,trehundrede og treoghalvfjerds,0
839,syvhundrede og niogfyrre trehundrede og fireogtyve,1
840,enogfyrre trehundrede og niogfirs,1
841,sekshundrede og syvoghalvfems,0
842,firehundrede og tolv,0
843,tohundrede og enogfyrre niogtreds,1
844,ethundrede og femogfyrre,0
845,sekshundrede og syvogfyrre,0
846,ottehundrede og et,0
847,trehundrede og seks,0
848,toogtreds femhundrede og halvfems,1
849,trehundrede og halvfems,0
850,ottehundrede og ti,0
851,ethundrede og tooghalvfjerds,0
852,ethundrede og tooghalvfjerds syvhundrede og fireoghalvfjerds,1
853,trehundrede og enogtyve,0
854,sekshundrede og seksoghalvfems nihundrede og niogtredive,1
855,firehundrede og syvogtyve,0
856,sekshundrede og fem,0
857,fireogfirs,0
858,ottehundrede og syv tohundrede og femten,1
859,ethundrede og fireoghalvtreds firehundrede og enogtredive,1
860,niogtreds ethundrede og enogfyrre,1
861,syvhundrede og fem,0
862,femhundrede og treoghalvfems femhundrede og otteogtreds,1
863,sekshundrede og niogtreds ethundrede og sytten,1
864,firehundrede og treogfyrre ottehundrede og enogtyve,1
865,syvhundrede og firs,0
866,ottehundrede og syvogfirs,0
867,ethundrede og enogtreds trehundrede og niogtreds,1
868,sekshundrede og syvogfyrre sekshundrede og halvfems,1
869,femhundrede og otteogtredive,0
870,otteoghalvtreds,0
871,sekshundrede og to,0
872,fireogfirs,0
873,syvhundrede og tretten tohundrede og seksogfirs,1
874,firehundrede og syvogtreds,0
875,trehundrede og syvoghalvtreds sekshundrede og treoghalvtreds,1
876,tohundrede og niogtredive,0
877,syvhundrede og to firehundrede og treogtredive,1
878,firehundrede og halvfjerds ethundrede og enogtreds,1
879,firehundrede og toogtyve trehundrede og fem,1
880,tohundrede og treogfyrre ottehundrede og toogfirs,1
881,syvhundrede og otteogtredive trehundrede og nioghalvfems,1
882,firehundrede og fireogtyve,0
883,femhundrede og treogtyve syvhundrede og fireoghalvtreds,1
884,trehundrede og halvtreds sekshundrede,1
885,ethundrede og fireogtredive nihundrede og toogtyve,1
886,trehundrede og seksogfirs trehundrede og halvfjerds,1
887,sekshundrede og seksogtreds nihundrede og treogtyve,1
888,femhundrede og tre,0
889,femhundrede og tolv,0
890,nihundrede og enoghalvfems,0
891,trehundrede og femogtreds,0
892,ottehundrede og nioghalvfjerds,0
893,syvhundrede og treogtredive,0
894,sekshundrede og otteogtreds,0
895,tohundrede og otteogfirs syvhundrede og syvogtyve,1
896,nihundrede og fireoghalvfems,0
897,tohundrede og fireoghalvtreds,0
898,tohundrede og fireogtyve nihundrede og halvtreds,1
899,femhundrede og femogtredive,0
900,nihundrede og fireogtyve,0
901,tohundrede nihundrede og enogfirs,1
902,sekshundrede og treds niogfirs,1
903,ethundrede og otteoghalvtreds,0
904,syvhundrede og fireogfirs,0
905,nihundrede og fireoghalvtreds,0
906,nihundrede og atten,0
907,ethundrede og tolv syvhundrede og elleve,1
908,ottehundrede og treoghalvfems firehundrede og seksoghalvtreds,1
909,nihundrede og fyrre firehundrede og enogtredive,1
910,firehundrede og otteogtyve firehundrede og et,1
911,femhundrede og fireogfyrre,0
912,nihundrede og fireogtyve,0
913,enoghalvfjerds femhundrede og otteogfirs,1
914,syvhundrede og femogtyve trehundrede og niogtredive,1
915,syvogtreds tohundrede og femten,1
916,sekshundrede og syv,0
917,nihundrede og toogtreds,0
918,seksogtyve trehundrede og femten,1
919,femhundrede og otteogtredive nihundrede og seksogtreds,1
920,firehundrede og to,0
921,femoghalvfems,0
922,tohundrede og syvogfyrre,0
923,syvhundrede og seksogfyrre firehundrede og niogfyrre,1
924,ottehundrede og syvogfyrre tohundrede og femogtreds,1
925,sekshundrede og otteogfirs,0
926,syvhundrede og seksogtreds syvhundrede og firs,1
927,nihundrede og femogfyrre nihundrede og fireoghalvfjerds,1
928,femhundrede og tredive,0
929,ottehundrede og enoghalvfems trehundrede og femogfyrre,1
930,nihundrede og niogtredive firehundrede og fireoghalvfjerds,1
931,syvhundrede og sytten,0
932,femhundrede og syv,0
933,ethundrede og firs ottehundrede og seksogtyve,1
934,ethundrede og nioghalvfjerds trehundrede og fireoghalvfems,1
935,ottehundrede og enogtreds ottehundrede og niogtredive,1
936,ethundrede og tre femhundrede og fireogfirs,1
937,syvhundrede og seks,0
938,nihundrede og toogtreds halvtreds,1
939,tohundrede og fyrre ettusind,1
940,nihundrede og toogtredive,0
941,nihundrede og femten nihundrede og toogtredive,1
942,firehundrede og femogfyrre,0
943,firehundrede og seksogtreds femhundrede og syvoghalvfems,1
944,nihundrede og to,0
945,femhundrede og tooghalvfjerds sekshundrede og enoghalvfjerds,1
946,sytten,0
947,trehundrede og otteoghalvtreds,0
948,fire,0
949,syvhundrede og firs,0
950,trehundrede og et tohundrede og toogtreds,1
951,fem ethundrede,1
952,ethundrede og seksogtredive treogtredive,1
953,sekshundrede og fireoghalvfems femhundrede og otteoghalvfjerds,1
954,nihundrede og fem,0
955,sekshundrede og syvogtredive fireogtyve,1
956,trehundrede og seksogtyve syvhundrede og fireoghalvfems,1
957,ethundrede og nioghalvfjerds trehundrede og seksogtyve,1
958,sekshundrede og otte,0
959,nihundrede og treogtredive ethundrede og tooghalvtreds,1
960,tohundrede og toogfirs tohundrede og toogtredive,1
961,ottehundrede og syvogtredive,0
962,femhundrede og tyve,0
963,ottehundrede og syvoghalvtreds syvhundrede og femogtredive,1
964,tohundrede og treogtredive sekshundrede og treogfirs,1
965,syvhundrede og atten trehundrede og syvoghalvtreds,1
966,tohundrede og enogtyve firehundrede og seksogtreds,1
967,ottehundrede og ni,0
968,trehundrede og fireoghalvfjerds firehundrede og nioghalvfjerds,1
969,ethundrede og nitten ottehundrede og tolv,1
970,femhundrede og seksogtreds,0
971,treogtreds nihundrede og niogtyve,1
972,femhundrede og tredive,0
973,ottehundrede og seksogtreds,0
974,trehundrede og syvoghalvfjerds firehundrede og femoghalvfjerds,1
975,ottehundrede og enogfirs ethundrede og et,1
976,tohundrede og atten nihundrede og otteoghalvtreds,1
977,trehundrede og nioghalvfems syvhundrede og tretten,1
978,firehundrede og otteoghalvfems,0
979,firehundrede og tooghalvfjerds femogtredive,1
980,sekshundrede og enoghalvtreds sekshundrede og treogtreds,1
981,ethundrede og fireogtyve ottehundrede og toogtyve,1
982,sekshundrede og femogtyve tohundrede og toogtredive,1
983,nihundrede og toogfyrre syvogtredive,1
984,firehundrede og syvogtyve,0
985,ethundrede og otteogtyve syvhundrede og seksogfirs,1
986,femhundrede og halvfems firehundrede og fjorten,1
987,ottehundrede og femten sekshundrede,1
988,sekshundrede og femoghalvtreds,0
989,nihundrede og syvoghalvfems,0
990,femhundrede og femogtredive trehundrede og toogtredive,1
991,ethundrede og syvogfyrre,0
992,tohundrede og toogtreds,0
993,firehundrede og otteogfirs firehundrede og niogtyve,1
994,syvhundrede og seksoghalvfjerds,0
995,ethundrede og ti,0
996,femhundrede og otteogtreds,0
997,syvhundrede og otte,0
998,femhundrede og syvoghalvfems,0
999,ottehundrede og sytten syvhundrede og nioghalvfems,1
1000,ottehundrede og seksoghalvfems nioghalvfjerds,1
1001,tohundrede og fem nihundrede og fire,1
1002,tohundrede og seksten sekshundrede og tre,1
1003,nihundrede og otteogfyrre,0
1004,nihundrede og ni,0
1005,firehundrede og niogtreds,0
1006,treogtreds,0
1007,tohundrede og seksoghalvfems,0
1008,firehundrede og fireogtredive ottehundrede og fireoghalvfjerds,1
1009,firehundrede og fireogtredive ottehundrede og treoghalvfems,1
1010,firehundrede og syvogtredive,0
1011,firehundrede og treoghalvtreds,0
1012,nihundrede og syvogtreds ottehundrede og femogfirs,1
1013,otteoghalvfems nioghalvfems,1
1014,syvhundrede og nioghalvfems,0
1015,firehundrede og seksogfirs,0
1016,nihundrede og tyve,0
1017,ottehundrede og treogtredive,0
1018,firehundrede og femoghalvfems,0
1019,tohundrede og tolv,0
1020,sekshundrede og seksogtreds trehundrede og niogtyve,1
1021,fireoghalvfjerds,0
1022,trehundrede og enogfyrre,0
1023,ottehundrede og niogtyve,0
1024,sekshundrede og otteoghalvfems,0
1025,femhundrede og enogtredive firehundrede og nioghalvtreds,1
1026,ottehundrede og treoghalvtreds,0
1027,nihundrede og et,0
1028,ethundrede og sytten,0
1029,ethundrede og treoghalvtreds,0
1030,ethundrede og treoghalvfjerds,0
1031,ottehundrede og halvfjerds,0
1032,ottehundrede og femoghalvfems femhundrede og seksogtreds,1
1033,ottehundrede og niogfirs,0
1034,ethundrede og otteogfyrre femhundrede og seksogtyve,1
1035,firehundrede og femoghalvfjerds,0
1036,femhundrede og fireoghalvfjerds syvhundrede og tooghalvtreds,1
1037,niogfirs,0
1038,syvhundrede og seksogfirs,0
1039,nioghalvtreds,0
1040,femhundrede og seksogtyve ethundrede og tooghalvtreds,1
1041,nihundrede og syvogtyve firehundrede og treoghalvtreds,1
1042,femhundrede og halvtreds femhundrede og atten,1
1043,trehundrede og toogtreds,0
1044,tre,0
1045,sekshundrede og otteoghalvtreds,0
1046,trehundrede og fireogtredive sekshundrede og fireogtreds,1
1047,sekshundrede og seksoghalvfems femhundrede og enogfirs,1
1048,ottehundrede og fireoghalvfems,0
1049,syvhundrede og fireogfirs,0
1050,ottehundrede og otteoghalvtreds,0
1051,ottehundrede og fireoghalvfems,0
1052,ottehundrede og treoghalvtreds,0
1053,sytten firehundrede og niogtreds,1
1054,firehundrede og treds tooghalvfjerds,1
1055,ti fireogfyrre,1
1056,femhundrede og fireogfyrre ottehundrede og seksoghalvtreds,1
1057,tohundrede og seksogfirs sekshundrede og niogtyve,1
1058,ethundrede og toogtreds,0
1059,firehundrede og otteogfirs trehundrede og enogfyrre,1
1060,ottehundrede og toogfyrre syvhundrede og tyve,1
1061,ethundrede og niogtredive,0
1062,trehundrede og otteogfyrre,0
1063,syvhundrede og syvogfirs tohundrede og enogtreds,1
